ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1622	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3818656	3818703	3818441	3818500	3822072	3822285	1622	22,35,0	0,4,0	11,22,0	0,0,0	196	149	1	1.0	1.0,0.869,NA	1.0,1.0,NA	-0.066
1623	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3818656	3818703	3818441	3818500	3822373	3822580	1623	29,36,0	21,39,0	19,24,0	55,24,0	196	149	1	1.0	0.512,0.412,NA	0.208,0.432,NA	0.142
1625	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3818656	3818703	3818441	3818500	3826600	3826631	1625	24,25,0	0,2,0	11,15,0	1,0,0	196	149	1	1.0	1.0,0.905,NA	0.893,1.0,NA	0.006
1626	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3818656	3818703	3818441	3818500	3828505	3829392	1626	22,25,0	24,0,0	11,13,0	23,0,0	196	149	1	1.0	0.411,1.0,NA	0.267,1.0,NA	0.072
1627	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3822072	3822285	3818441	3818500	3822373	3822580	1627	0,4,0	21,39,0	1,7,0	55,24,0	298	149	1	1.0	0.0,0.049,NA	0.009,0.127,NA	-0.044
1628	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3822072	3822285	3818656	3818703	3822373	3822580	1628	0,10,0	7,11,0	1,16,0	8,11,0	298	149	1	1.0	0.0,0.312,NA	0.059,0.421,NA	-0.084
1629	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3822373	3822580	3817527	3817778	3828505	3828597	1629	5,9,0	2,11,0	17,0,0	18,9,0	298	149	1	1.0	0.556,0.29,NA	0.321,0.0,NA	0.263
1631	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3822373	3822580	3818441	3818500	3826600	3826631	1631	30,47,0	0,2,0	61,27,0	1,0,0	298	149	1	1.0	1.0,0.922,NA	0.968,1.0,NA	-0.023
1632	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3822373	3822580	3818441	3818500	3828505	3828597	1632	22,48,0	24,0,0	68,24,0	23,0,0	298	149	1	1.0	0.314,1.0,NA	0.596,1.0,NA	-0.141
1633	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3822373	3822580	3818656	3818703	3825087	3825231	1633	24,25,0	0,2,0	40,18,0	0,0,0	298	149	1	1.0	1.0,0.862,NA	1.0,1.0,NA	-0.069
1634	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3822373	3822580	3818656	3818703	3826600	3826631	1634	16,19,0	2,0,0	14,14,0	0,2,0	298	149	1	1.0	0.8,1.0,NA	1.0,0.778,NA	0.011
1636	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3825087	3825231	3818656	3818703	3826600	3826631	1636	14,28,0	2,0,0	23,18,0	0,2,0	293	149	1	1.0	0.781,1.0,NA	1.0,0.821,NA	-0.02
1637	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3825087	3825231	3822373	3822580	3826600	3826631	1637	31,40,0	9,8,0	55,25,0	6,3,0	293	149	1	1.0	0.637,0.718,NA	0.823,0.809,NA	-0.139
1638	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3826600	3826729	3818441	3818500	3828505	3828979	1638	41,63,0	24,0,0	44,72,0	23,0,0	278	149	1	1.0	0.478,1.0,NA	0.506,1.0,NA	-0.014
1640	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3826600	3826729	3822373	3822580	3828505	3828979	1640	50,69,0	1,9,0	49,75,0	13,0,0	278	149	1	1.0	0.964,0.804,NA	0.669,1.0,NA	0.049
1641	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3828505	3829392	3817527	3817778	3843340	3843508	1641	37,121,0	0,4,0	25,138,0	0,0,0	298	149	1	1.0	1.0,0.938,NA	1.0,1.0,NA	-0.031
1642	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3828505	3829392	3818656	3818703	3854691	3854927	1642	0,5,0	0,0,0	0,0,0	0,1,0	298	149	1	1.0	NA,1.0,NA	NA,0.0,NA	1.0
1644	"ENSG00000285756.2"	"ENSG00000285756"	chrX	-	3854691	3854927	3828505	3829392	3881764	3882317	1644	0,5,0	0,0,0	0,0,0	2,0,0	298	149	1	1.0	NA,1.0,NA	0.0,NA,NA	1.0
1653	"ENSG00000157399.17"	"ARSL"	chrX	-	2936741	2936863	2934044	2935190	2938094	2938257	1653	704,330,206	0,0,0	2370,67,192	2,0,2	271	149	1	1.0	1.0,1.0,1.0	0.998,1.0,0.981	0.007
1656	"ENSG00000157399.17"	"ARSL"	chrX	-	2945997	2946134	2943064	2943199	2949303	2949727	1656	566,245,177	2,0,2	1958,72,203	0,1,0	286	149	1	1.0	0.993,1.0,0.979	1.0,0.974,1.0	-0.001
1657	"ENSG00000157399.17"	"ARSL"	chrX	-	2945997	2946134	2943064	2943199	2953142	2953265	1657	264,126,102	0,2,0	1035,38,101	57,0,0	286	149	1.23150061482e-07	1.2321928308518595e-05	1.0,0.97,1.0	0.904,1.0,1.0	0.022
1658	"ENSG00000157399.17"	"ARSL"	chrX	-	2946001	2946134	2943064	2943199	2949303	2949727	1658	281,107,73	2,0,2	849,33,93	0,1,0	282	149	1	1.0	0.987,1.0,0.951	1.0,0.946,1.0	-0.003
1659	"ENSG00000157399.17"	"ARSL"	chrX	-	2946001	2946134	2943064	2943199	2953142	2953265	1659	0,1,0	0,2,0	0,0,0	57,0,0	282	149	1	1.0	NA,0.209,NA	0.0,NA,NA	0.209
1660	"ENSG00000157399.17"	"ARSL"	chrX	-	2949303	2949727	2943064	2943199	2953142	2953265	1660	221,101,42	0,2,0	644,29,52	57,0,0	298	149	1.28127710664e-07	1.2720206689175813e-05	1.0,0.962,1.0	0.85,1.0,1.0	0.037
1661	"ENSG00000157399.17"	"ARSL"	chrX	-	2949303	2949727	2943064	2943199	2955415	2955537	1661	2,1,2	2,0,0	2,1,2	0,0,0	298	149	0.572379081419	1.0	0.333,1.0,1.0	1.0,1.0,1.0	-0.222
1662	"ENSG00000157399.17"	"ARSL"	chrX	-	2949303	2949727	2945997	2946134	2953142	2953265	1662	520,221,115	0,1,0	1566,62,154	0,0,0	298	149	1	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003
1663	"ENSG00000157399.17"	"ARSL"	chrX	-	2953142	2953265	2943064	2943199	2955415	2955537	1663	454,231,73	2,0,0	1365,52,105	0,0,0	272	149	1	1.0	0.992,1.0,1.0	1.0,1.0,1.0	-0.003
1664	"ENSG00000157399.17"	"ARSL"	chrX	-	2953142	2953265	2949303	2949727	2955415	2955537	1664	673,330,113	0,1,0	1952,80,157	2,0,2	272	149	1	1.0	1.0,0.994,1.0	0.998,1.0,0.977	0.006
1665	"ENSG00000157399.17"	"ARSL"	chrX	-	2958273	2958423	2955415	2955537	2960377	2960420	1665	284,222,48	50,5,5	982,22,102	72,0,6	298	149	0.303471641362	1.0	0.74,0.957,0.828	0.872,1.0,0.895	-0.081
1666	"ENSG00000157399.17"	"ARSL"	chrX	-	2958273	2958435	2955415	2955537	2960377	2960420	1666	652,379,86	50,5,5	2001,41,187	72,0,6	298	149	0.0976778637198	0.6720328507213423	0.867,0.974,0.896	0.933,1.0,0.94	-0.045
1667	"ENSG00000157399.17"	"ARSL"	chrX	-	2959602	2959886	2958273	2958435	2960377	2960420	1667	17,3,0	370,171,38	26,0,0	1052,19,87	298	149	0.254317181329	1.0	0.022,0.009,0.0	0.012,0.0,0.0	0.006
1668	"ENSG00000157399.17"	"ARSL"	chrX	-	2959602	2959888	2958273	2958423	2960377	2960420	1668	9,5,0	2,14,0	27,0,1	33,0,2	298	149	1	1.0	0.692,0.152,NA	0.29,NA,0.2	0.177
1669	"ENSG00000157399.17"	"ARSL"	chrX	-	2959602	2959888	2958273	2958435	2960377	2960420	1669	26,8,0	370,171,38	53,0,1	1052,19,87	298	149	0.417497930612	1.0	0.034,0.023,0.0	0.025,0.0,0.006	0.009
1670	"ENSG00000157399.17"	"ARSL"	chrX	-	2960377	2960420	2958273	2958423	2968148	2968245	1670	0,15,1	0,0,0	23,2,21	0,4,0	192	149	1	1.0	NA,1.0,1.0	1.0,0.28,1.0	0.24
1671	"ENSG00000157399.17"	"ARSL"	chrX	-	2960377	2960420	2958273	2958435	2964223	2964243	1671	353,188,50	0,0,0	957,13,68	4,0,0	192	149	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
1672	"ENSG00000157399.17"	"ARSL"	chrX	-	2960377	2960468	2958273	2958423	2968148	2968245	1672	1,7,0	0,0,0	23,0,3	0,4,0	240	149	1	1.0	1.0,1.0,NA	1.0,0.0,1.0	0.333
1673	"ENSG00000157399.17"	"ARSL"	chrX	-	2960377	2960468	2958273	2958435	2964223	2964263	1673	245,104,24	0,0,0	686,9,52	4,0,0	240	149	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003
1674	"ENSG00000157399.17"	"ARSL"	chrX	-	2964223	2964340	2960377	2960420	2968148	2968276	1674	189,101,25	0,18,4	495,7,22	0,6,46	266	149	0.131084693033	0.8319057838342524	1.0,0.759,0.778	1.0,0.395,0.211	0.31
1703	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769040	50769124	50767505	50768874	50775771	50775851	1703	45,43,25	0,0,0	14,58,44	0,0,2	233	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.934	0.022
1704	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769424	50769549	50769040	50769124	50775771	50775851	1704	6,0,1	0,0,0	8,4,12	0,2,4	274	149	1	1.0	1.0,NA,1.0	1.0,0.521,0.62	0.286
1705	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769424	50769552	50769040	50769124	50775771	50775851	1705	7,4,0	0,0,0	8,9,20	0,2,4	277	149	1	1.0	1.0,1.0,NA	1.0,0.708,0.729	0.188
1706	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769454	50769549	50769040	50769124	50775771	50775851	1706	21,36,74	0,0,0	1,17,7	0,2,4	244	149	0.000895307170041	0.01831849685015992	1.0,1.0,1.0	1.0,0.838,0.517	0.215
1707	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769454	50769552	50769040	50769124	50775771	50775851	1707	22,40,72	0,0,0	1,23,16	0,2,4	247	149	0.00223166698148	0.037509548915991134	1.0,1.0,1.0	1.0,0.874,0.707	0.14
1708	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769880	50770016	50769454	50769552	50775771	50775851	1708	82,109,71	1,4,0	23,135,70	0,7,8	285	149	0.00444726431974	0.06381832636405303	0.977,0.934,1.0	1.0,0.91,0.821	0.06
1709	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769880	50770016	50769454	50769552	50776669	50776749	1709	2,0,0	0,0,2	0,0,0	4,4,2	285	149	1	1.0	1.0,NA,0.0	0.0,0.0,0.0	0.5
1710	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769904	50770016	50769424	50769549	50775771	50775851	1710	90,134,80	0,0,2	25,158,83	0,2,0	261	149	1	1.0	1.0,1.0,0.958	1.0,0.978,1.0	-0.007
1711	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769904	50770016	50769424	50769549	50776669	50776749	1711	5,20,6	0,0,0	0,23,11	6,0,4	261	149	1.3699385606e-05	0.0006237906439262688	1.0,1.0,1.0	0.0,1.0,0.611	0.463
1712	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769904	50770016	50769454	50769552	50775771	50775851	1712	105,176,143	1,4,0	35,200,97	0,7,8	261	149	0.00203294839285	0.03486622649202724	0.984,0.962,1.0	1.0,0.942,0.874	0.043
1713	"ENSG00000079974.19"	"RABL2B"	chr22	-	50769904	50770016	50769454	50769552	50776669	50776749	1713	18,33,59	0,0,2	10,23,10	4,4,2	261	149	4.99144294674e-06	0.0002738781487256773	1.0,1.0,0.944	0.588,0.766,0.741	0.283
1714	"ENSG00000079974.19"	"RABL2B"	chr22	-	50775771	50775851	50769424	50769549	50776669	50776749	1714	47,45,48	0,0,0	26,118,79	6,0,4	229	149	0.00119237914876	0.022997217350718375	1.0,1.0,1.0	0.738,1.0,0.928	0.111
1715	"ENSG00000079974.19"	"RABL2B"	chr22	-	50775771	50775851	50769424	50769552	50776669	50776749	1715	48,49,46	0,0,2	26,123,87	4,4,2	229	149	0.0105967002623	0.12515093784558384	1.0,1.0,0.937	0.809,0.952,0.966	0.07
1716	"ENSG00000079974.19"	"RABL2B"	chr22	-	50775771	50775851	50769781	50770016	50776669	50776749	1716	148,197,137	2,0,0	54,299,170	0,0,0	229	149	1	1.0	0.98,1.0,1.0	1.0,1.0,1.0	-0.007
1720	"ENSG00000079974.19"	"RABL2B"	chr22	-	50782890	50783045	50782187	50782351	50783500	50783642	1720	4,5,0	2,17,19	4,93,0	9,13,18	298	149	0.23678002931	1.0	0.5,0.128,0.0	0.182,0.782,0.0	-0.112
1721	"ENSG00000079974.19"	"RABL2B"	chr22	-	50782894	50783045	50782187	50782351	50783500	50783667	1721	4,2,0	2,17,19	0,22,0	9,13,18	298	149	0.482943971147	1.0	0.5,0.056,0.0	0.0,0.458,0.0	0.033
1722	"ENSG00000079974.19"	"RABL2B"	chr22	-	50783038	50783286	50782187	50782351	50783500	50783636	1722	37,12,5	2,17,19	12,45,22	9,13,18	298	149	0.678861820927	1.0	0.902,0.261,0.116	0.4,0.634,0.379	-0.045
1723	"ENSG00000079974.19"	"RABL2B"	chr22	-	50783038	50783286	50782233	50782347	50783500	50783636	1723	11,0,4	28,11,33	8,26,16	7,36,53	298	149	0.00459758105739	0.06544776769124099	0.164,0.0,0.057	0.364,0.265,0.131	-0.18
1724	"ENSG00000251322.11"	"SHANK3"	chr22	+	50683339	50683417	50679311	50679428	50684584	50684651	1724	3,71,0	0,2,0	0,138,0	0,0,0	227	149	1	1.0	1.0,0.959,NA	NA,1.0,NA	-0.02
1725	"ENSG00000251322.11"	"SHANK3"	chr22	+	50697563	50697715	50694774	50695048	50698689	50698803	1725	16,34,18	0,0,0	3,58,33	0,5,0	298	149	0.13102298787	0.8317899985581704	1.0,1.0,1.0	1.0,0.853,1.0	0.049
1726	"ENSG00000251322.11"	"SHANK3"	chr22	+	50698143	50698342	50697563	50697715	50698689	50698803	1726	0,4,0	16,34,18	0,0,0	3,58,33	298	149	0.423579641302	1.0	0.0,0.056,0.0	0.0,0.0,0.0	0.019
1727	"ENSG00000251322.11"	"SHANK3"	chr22	+	50711614	50711638	50705375	50706152	50714916	50715047	1727	0,1,1	22,80,25	0,0,1	5,125,40	173	149	1	1.0	0.0,0.011,0.033	0.0,0.0,0.021	0.008
1728	"ENSG00000251322.11"	"SHANK3"	chr22	+	50715668	50715753	50714916	50715047	50720183	50722437	1728	33,88,40	0,2,0	8,152,54	0,0,0	234	149	1	1.0	1.0,0.966,1.0	1.0,1.0,1.0	-0.011
1729	"ENSG00000251322.11"	"SHANK3"	chr22	+	50720183	50722437	50715668	50715753	50730720	50733212	1729	18,50,25	0,4,0	5,103,28	0,2,2	298	149	0.737145551732	1.0	1.0,0.862,1.0	1.0,0.963,0.875	0.008
1731	"ENSG00000100288.20"	"CHKB"	chr22	-	50579726	50579802	50579425	50579507	50579973	50580082	1731	89,225,292	0,0,2	126,231,134	0,1,1	225	149	1	1.0	1.0,1.0,0.99	1.0,0.994,0.989	0.002
1732	"ENSG00000100288.20"	"CHKB"	chr22	-	50579726	50579802	50579425	50579507	50580189	50580253	1732	60,162,232	3,2,2	97,196,113	0,0,3	225	149	0.924207697355	1.0	0.93,0.982,0.987	1.0,1.0,0.961	-0.021
1733	"ENSG00000100288.20"	"CHKB"	chr22	-	50579726	50579830	50579425	50579507	50579973	50580082	1733	213,439,598	0,0,2	254,412,272	0,1,1	253	149	1	1.0	1.0,1.0,0.994	1.0,0.996,0.994	0.001
1734	"ENSG00000100288.20"	"CHKB"	chr22	-	50579726	50579830	50579425	50579507	50580189	50580271	1734	83,194,295	3,2,2	114,197,137	0,0,3	253	149	0.67228601644	1.0	0.942,0.983,0.989	1.0,1.0,0.964	-0.017
1735	"ENSG00000100288.20"	"CHKB"	chr22	-	50579973	50580082	50579425	50579507	50580189	50580253	1735	131,226,268	3,2,2	123,235,149	0,0,3	258	149	0.618182132255	1.0	0.962,0.985,0.987	1.0,1.0,0.966	-0.011
1736	"ENSG00000100288.20"	"CHKB"	chr22	-	50579973	50580082	50579726	50579802	50580189	50580253	1736	160,296,329	0,7,3	152,291,170	0,22,1	258	149	0.00451712989656	0.06456669909848592	1.0,0.961,0.984	1.0,0.884,0.99	0.024
1737	"ENSG00000100288.20"	"CHKB"	chr22	-	50579973	50580082	50579726	50579830	50580189	50580253	1737	271,473,584	6,0,13	264,451,289	0,2,6	258	149	0.0834474210943	0.5987818790601942	0.963,1.0,0.963	1.0,0.992,0.965	-0.01
1738	"ENSG00000100288.20"	"CHKB"	chr22	-	50580056	50580082	50579726	50579802	50580189	50580271	1738	46,79,103	0,7,3	54,85,61	0,22,1	175	149	0.0684438679606	0.517268857159183	1.0,0.906,0.967	1.0,0.767,0.981	0.042
1739	"ENSG00000100288.20"	"CHKB"	chr22	-	50580564	50580660	50580189	50580416	50581419	50581553	1739	275,441,475	1,0,0	237,479,271	0,0,0	245	149	1	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002
1740	"ENSG00000100288.20"	"CHKB"	chr22	-	50581419	50581553	50580564	50580660	50581748	50581862	1740	222,418,394	2,6,13	159,401,246	6,15,2	283	149	0.296952823964	1.0	0.983,0.973,0.941	0.933,0.934,0.985	0.015
1742	"ENSG00000100288.20"	"CHKB"	chr22	-	50582028	50582095	50581748	50581862	50582248	50582357	1742	5,2,5	36,43,51	4,0,0	16,76,53	216	149	0.0105271319822	0.12457919964649578	0.087,0.031,0.063	0.147,0.0,0.0	0.011
1743	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50570292	50570406	50569575	50569668	50570890	50571043	1743	148,447,208	0,2,0	287,569,155	0,0,0	263	149	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
1744	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50572202	50572308	50572005	50572122	50572874	50573060	1744	119,322,142	0,0,2	149,393,132	0,0,0	255	149	1	1.0	1.0,1.0,0.976	1.0,1.0,1.0	-0.008
1745	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50578548	50578659	50577774	50577934	50579035	50579255	1745	147,320,72	4,34,40	226,407,147	6,53,11	260	149	0.226493929101	1.0	0.955,0.844,0.508	0.956,0.815,0.885	-0.116
1746	"ENSG00000254413.8"	"CHKB-CPT1B"	chr22	-	50579790	50579830	50579425	50579507	50579973	50579999	1746	51,79,74	0,0,2	43,58,59	0,1,1	189	149	1	1.0	1.0,1.0,0.967	1.0,0.979,0.979	0.003
1747	"ENSG00000205560.13"	"CPT1B"	chr22	-	50571157	50571539	50570890	50571043	50572005	50572122	1747	197,408,175	0,1,0	212,495,149	0,0,0	298	149	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
1748	"ENSG00000205560.13"	"CPT1B"	chr22	-	50573807	50573921	50573519	50573715	50574334	50574419	1748	70,111,21	32,115,46	62,61,33	70,212,61	263	149	0.0374066069024	0.32899160199131366	0.553,0.354,0.205	0.334,0.14,0.235	0.134
1750	"ENSG00000205560.13"	"CPT1B"	chr22	-	50576856	50577034	50576197	50576335	50577323	50577463	1750	32,79,25	1,0,0	33,49,29	0,0,0	298	149	1	1.0	0.941,1.0,1.0	1.0,1.0,1.0	-0.02
1751	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526141	50525751	50525918	50526245	50526476	1751	26,6,145	0,0,0	40,10,64	2,0,0	290	149	1	1.0	1.0,1.0,1.0	0.911,1.0,1.0	0.03
1752	"ENSG00000025708.14"	"TYMP"	chr22	-	50526000	50526156	50525751	50525918	50526245	50526476	1752	4,6,49	0,0,0	24,4,26	2,0,0	298	149	1	1.0	1.0,1.0,1.0	0.857,1.0,1.0	0.048
1757	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505153	50504801	50504984	50505228	50505257	1757	542,336,1918	5,6,15	321,528,1448	2,6,4	246	149	0.249889051559	1.0	0.985,0.971,0.987	0.99,0.982,0.995	-0.008
1758	"ENSG00000100258.18"	"LMF2"	chr22	-	50505056	50505153	50504801	50504984	50505402	50505537	1758	304,217,1119	2,2,26	183,288,853	4,10,3	246	149	0.294725833136	1.0	0.989,0.985,0.963	0.965,0.946,0.994	0.011
1759	"ENSG00000100258.18"	"LMF2"	chr22	-	50505228	50505334	50504801	50504984	50505402	50505537	1759	198,160,760	2,2,26	161,193,609	4,10,3	255	149	0.187398120562	1.0	0.983,0.979,0.945	0.959,0.919,0.992	0.012
1760	"ENSG00000100258.18"	"LMF2"	chr22	-	50505228	50505334	50505056	50505153	50505402	50505537	1760	435,276,1540	5,4,5	296,428,1197	0,1,2	255	149	0.868657717083	1.0	0.981,0.976,0.994	1.0,0.996,0.997	-0.014
1761	"ENSG00000100258.18"	"LMF2"	chr22	-	50505673	50505815	50505056	50505537	50506034	50506213	1761	710,491,2055	0,0,2	513,798,1917	0,0,0	291	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
1762	"ENSG00000100258.18"	"LMF2"	chr22	-	50506034	50506213	50505673	50505815	50506637	50506666	1762	339,250,965	0,0,1	260,383,956	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
1763	"ENSG00000100258.18"	"LMF2"	chr22	-	50506284	50506502	50506034	50506213	50506637	50506666	1763	585,443,1623	0,0,16	443,660,1999	0,1,8	298	149	0.800411004264	1.0	1.0,1.0,0.981	1.0,0.997,0.992	-0.003
1764	"ENSG00000100258.18"	"LMF2"	chr22	-	50506284	50506502	50506034	50506213	50506781	50507035	1764	403,296,1152	0,0,2	295,468,1408	0,0,0	298	149	1	1.0	1.0,1.0,0.997	1.0,1.0,1.0	-0.001
1765	"ENSG00000100258.18"	"LMF2"	chr22	-	50506637	50506666	50506034	50506213	50506781	50507035	1765	25,13,74	0,0,2	20,19,47	0,0,0	178	149	1	1.0	1.0,1.0,0.969	1.0,1.0,1.0	-0.01
1766	"ENSG00000100258.18"	"LMF2"	chr22	-	50506637	50506666	50506034	50506213	50507581	50507684	1766	0,0,3	0,2,6	0,0,4	0,0,1	178	149	1	1.0	NA,0.0,0.295	NA,NA,0.77	-0.623
1767	"ENSG00000100258.18"	"LMF2"	chr22	-	50506637	50506666	50506284	50506502	50506781	50507035	1767	196,149,507	0,0,1	162,199,605	0,0,8	178	149	1	1.0	1.0,1.0,0.998	1.0,1.0,0.984	0.005
1768	"ENSG00000100258.18"	"LMF2"	chr22	-	50506781	50507035	50506034	50506213	50507581	50507702	1768	97,66,221	0,2,6	65,89,261	0,0,1	298	149	0.0684954447443	0.5174542861293876	1.0,0.943,0.948	1.0,1.0,0.992	-0.034
1769	"ENSG00000100258.18"	"LMF2"	chr22	-	50506781	50507035	50506637	50506666	50507581	50507702	1769	224,181,604	10,0,7	180,225,693	0,0,6	298	149	0.00787423141264	0.09967211758189241	0.918,1.0,0.977	1.0,1.0,0.983	-0.029
1770	"ENSG00000100258.18"	"LMF2"	chr22	-	50506781	50507120	50506034	50506213	50507581	50507684	1770	0,0,2	0,2,6	0,0,0	0,0,1	298	149	1	1.0	NA,0.0,0.143	NA,NA,0.0	0.071
1771	"ENSG00000100258.18"	"LMF2"	chr22	-	50506781	50507120	50506637	50506666	50507581	50507684	1771	127,115,385	10,0,7	115,136,432	0,0,6	298	149	0.00455389122335	0.06495872081790516	0.864,1.0,0.965	1.0,1.0,0.973	-0.048
1772	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50391866	50392015	1772	2,6,6	0,0,0	2,11,10	0,0,1	275	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.844	0.052
1773	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50388985	50389111	50372071	50372150	50393892	50394135	1773	0,28,19	70,96,63	5,19,21	27,76,143	275	149	0.901226548525	1.0	0.0,0.136,0.14	0.091,0.119,0.074	-0.003
1774	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50391866	50392015	50372071	50372150	50393892	50394135	1774	0,6,2	70,96,63	0,0,3	27,76,143	298	149	0.667602725879	1.0	0.0,0.03,0.016	0.0,0.0,0.01	0.012
1775	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50391866	50392015	50388985	50389111	50393892	50394135	1775	2,6,2	1,22,13	0,0,2	3,12,15	298	149	0.00283685471228	0.045134352575773855	0.5,0.12,0.071	0.0,0.0,0.062	0.21
1776	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50393892	50394135	50372019	50372150	50406688	50406875	1776	186,284,248	0,0,0	68,249,310	0,3,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.976,1.0	0.008
1777	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50406688	50406875	50393892	50394135	50414551	50414689	1777	190,316,332	1,0,1	78,295,311	4,1,0	298	149	0.883955818666	1.0	0.99,1.0,0.994	0.907,0.993,1.0	0.028
1778	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50418866	50418979	50416091	50416157	50419345	50419462	1778	77,118,145	2,0,1	31,123,157	0,0,0	262	149	1	1.0	0.956,1.0,0.988	1.0,1.0,1.0	-0.019
1779	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50418866	50418979	50416091	50416157	50419348	50419462	1779	155,305,442	6,31,24	78,365,459	4,3,26	262	149	0.00708407417539	0.09187331236985374	0.936,0.848,0.913	0.917,0.986,0.909	-0.038
1780	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50436987	50437068	50436366	50436452	50437505	50437603	1780	127,315,500	35,60,195	98,239,360	27,137,120	230	149	0.115686091972	0.7593654521750104	0.702,0.773,0.624	0.702,0.531,0.66	0.069
1781	"ENSG00000100239.16"	"PPP6R2"	chr22	+	50443865	50444117	50440800	50441026	50444198	50444371	1781	214,414,1147	0,0,3	136,467,495	0,0,0	298	149	1	1.0	1.0,1.0,0.995	1.0,1.0,1.0	-0.002
1782	"ENSG00000073150.14"	"PANX2"	chr22	+	50175431	50175482	50170760	50170956	50176938	50178402	1782	9,0,68	15,2,33	27,0,23	11,4,20	200	149	0.877903580039	1.0	0.309,0.0,0.606	0.646,0.0,0.461	-0.064
1783	"ENSG00000073146.17"	"MOV10L1"	chr22	+	50115113	50115246	50114380	50114622	50125391	50125569	1783	0,0,21	0,0,0	0,0,45	0,0,2	282	149	1	1.0	NA,NA,1.0	NA,NA,0.922	0.078
1784	"ENSG00000073146.17"	"MOV10L1"	chr22	+	50117156	50117351	50115113	50115246	50125391	50125569	1784	0,0,20	0,0,0	0,0,35	0,0,2	298	149	1	1.0	NA,NA,1.0	NA,NA,0.897	0.103
1785	"ENSG00000073146.17"	"MOV10L1"	chr22	+	50120501	50120616	50117156	50117351	50125391	50125569	1785	0,0,6	0,0,5	0,0,4	0,0,4	264	149	1	1.0	NA,NA,0.404	NA,NA,0.361	0.043
1786	"ENSG00000073146.17"	"MOV10L1"	chr22	+	50125391	50125569	50115113	50115246	50134006	50134065	1786	0,0,0	0,0,1	0,0,4	0,0,1	298	149	1	1.0	NA,NA,0.0	NA,NA,0.667	-0.667
