ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
945	"ENSG00000141560.15"	"FN3KRP"	chr17	+	82720760	82720965	82720760	82720841	82722803	82722886	945	2,0,1	0,2,8	0,5,1	0,0,7	273	149	1	1.0	1.0,0.0,0.064	NA,1.0,0.072	-0.181
946	"ENSG00000063177.13"	"RPL18"	chr19	-	48616078	48617423	48617315	48617423	48615876	48615946	946	20757,15575,27665	0,0,1	43646,35798,28919	0,0,0	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
947	"ENSG00000141562.19"	"NARF"	chr17	+	82459991	82460323	82459991	82460072	82464286	82464430	947	1,3,7	156,235,247	0,0,0	51,91,145	298	149	1	1.0	0.003,0.006,0.014	0.0,0.0,0.0	0.008
948	"ENSG00000141562.19"	"NARF"	chr17	+	82481081	82481218	82481081	82481211	82483715	82483779	948	0,1,0	154,242,419	1,0,2	77,83,135	156	149	1	1.0	0.0,0.004,0.0	0.012,0.0,0.014	-0.007
949	"ENSG00000141562.19"	"NARF"	chr17	+	82483715	82484950	82483715	82483779	82485496	82485654	949	287,564,784	0,2,0	151,159,292	0,0,0	298	149	1	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002
950	"ENSG00000181396.13"	"OGFOD3"	chr17	-	82415397	82415627	82415405	82415627	82411454	82411530	950	185,188,277	20,4,7	99,114,151	7,8,29	157	149	0.000753565329056	0.012410101061380675	0.898,0.978,0.974	0.931,0.931,0.832	0.052
951	"ENSG00000176155.21"	"CCDC57"	chr17	-	82128492	82128597	82128528	82128597	82127691	82127908	951	81,69,92	0,0,4	154,247,114	6,7,14	185	149	0.000858913282397	0.013630036505610645	1.0,1.0,0.949	0.954,0.966,0.868	0.054
952	"ENSG00000176155.21"	"CCDC57"	chr17	-	82188189	82188419	82188218	82188419	82183773	82183932	952	0,0,1	29,6,4	0,0,0	13,35,18	178	149	1	1.0	0.0,0.0,0.173	0.0,0.0,0.0	0.058
953	"ENSG00000176155.21"	"CCDC57"	chr17	-	82198313	82198422	82198336	82198422	82195262	82195364	953	11,15,10	0,0,0	14,22,23	0,2,2	172	149	0.806846963996	1.0	1.0,1.0,1.0	1.0,0.905,0.909	0.062
954	"ENSG00000176155.21"	"CCDC57"	chr17	-	82198313	82198422	82198336	82198422	82196891	82197096	954	14,2,0	0,0,0	12,7,2	2,2,0	172	149	1	1.0	1.0,1.0,NA	0.839,0.752,1.0	0.136
955	"ENSG00000176155.21"	"CCDC57"	chr17	-	82207730	82208048	82207846	82208048	82201537	82201952	955	3,0,9	0,0,4	1,2,0	0,6,2	265	149	1	1.0	1.0,NA,0.559	1.0,0.158,0.0	0.394
956	"ENSG00000176155.21"	"CCDC57"	chr17	-	82207730	82208048	82207859	82208048	82201537	82201952	956	4,0,7	3,2,4	1,8,4	5,2,2	278	149	0.68584698805	1.0	0.417,0.0,0.484	0.097,0.682,0.517	-0.132
957	"ENSG00000176155.21"	"CCDC57"	chr17	-	82207846	82208048	82207859	82208048	82201537	82201952	957	1,0,4	3,2,4	0,12,6	5,2,2	162	149	0.158711899814	0.656330424404764	0.235,0.0,0.479	0.0,0.847,0.734	-0.289
958	"ENSG00000160469.17"	"BRSK1"	chr19	+	55287213	55287303	55287213	55287299	55289479	55289620	958	0,14,0	9,55,26	1,12,7	32,53,62	153	149	0.788616361267	1.0	0.0,0.199,0.0	0.03,0.181,0.099	-0.037
960	"ENSG00000169718.18"	"DUS1L"	chr17	-	82060860	82060961	82060864	82060961	82060700	82060783	960	7,6,1	593,529,946	4,2,3	231,422,311	153	149	1	1.0	0.011,0.011,0.001	0.017,0.005,0.009	-0.003
961	"ENSG00000169718.18"	"DUS1L"	chr17	-	82061556	82061721	82061617	82061721	82061208	82061353	961	22,7,18	480,387,755	2,2,4	187,291,272	210	149	0.00481126729431	0.052252600614948144	0.031,0.013,0.017	0.008,0.005,0.01	0.013
963	"ENSG00000185813.11"	"PCYT2"	chr17	-	81905669	81906177	81906099	81906177	81905381	81905447	963	136,173,834	0,2,9	117,388,279	0,5,3	298	149	0.94531086482	1.0	1.0,0.977,0.979	1.0,0.975,0.979	0.001
964	"ENSG00000185813.11"	"PCYT2"	chr17	-	81907553	81907857	81907772	81907857	81906759	81906898	964	49,106,326	0,2,1	50,152,127	1,4,4	298	149	0.0136069448895	0.11190214551893209	1.0,0.964,0.994	0.962,0.95,0.941	0.035
965	"ENSG00000141552.18"	"ANAPC11"	chr17	+	81894466	81894624	81894466	81894586	81899919	81900254	965	42,23,43	1288,881,1098	12,2,8	653,554,433	187	149	3.68810613243e-05	0.0011648713958370696	0.025,0.02,0.03	0.014,0.003,0.015	0.014
966	"ENSG00000141522.12"	"ARHGDIA"	chr17	-	81868988	81869075	81869055	81869075	81868505	81868584	966	3180,1403,1949	0,0,2	936,741,1918	0,2,0	216	149	1	1.0	1.0,1.0,0.999	1.0,0.996,1.0	0.001
967	"ENSG00000141522.12"	"ARHGDIA"	chr17	-	81869329	81869625	81869541	81869625	81869172	81869236	967	4467,1983,2548	0,0,3	1193,941,2745	2,1,2	298	149	1	1.0	1.0,1.0,0.998	0.997,0.998,0.999	0.001
968	"ENSG00000185624.16"	"P4HB"	chr17	-	81845459	81845742	81845560	81845742	81845143	81845230	968	87,37,57	6395,4863,13179	32,69,9	3170,5283,3688	250	149	1	1.0	0.008,0.005,0.003	0.006,0.008,0.001	0.0
969	"ENSG00000185624.16"	"P4HB"	chr17	-	81845459	81845742	81845626	81845742	81845143	81845230	969	1344,1029,2573	169,60,21	611,1082,699	46,30,1	298	149	0.0638185096653	0.3479945089172072	0.799,0.896,0.984	0.869,0.947,0.997	-0.045
970	"ENSG00000185624.16"	"P4HB"	chr17	-	81845560	81845742	81845626	81845742	81845143	81845230	970	7666,5866,15706	169,60,21	3760,6313,4381	46,30,1	215	149	0.000715844153679	0.011939257848860465	0.969,0.985,0.998	0.983,0.993,1.0	-0.008
971	"ENSG00000185624.16"	"P4HB"	chr17	-	81845560	81845991	81845870	81845991	81845143	81845230	971	6406,4877,13204	0,0,2	3190,5317,3704	0,0,0	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
972	"ENSG00000185624.16"	"P4HB"	chr17	-	81845817	81845991	81845870	81845991	81845560	81845742	972	4,2,18	3602,2864,6714	7,18,11	1684,2994,1935	202	149	1	1.0	0.001,0.001,0.002	0.003,0.004,0.004	-0.002
973	"ENSG00000185624.16"	"P4HB"	chr17	-	81859178	81859387	81859180	81859387	81847242	81847347	973	6,5,10	0,4,7	0,0,0	4,8,23	151	149	1.48414613932e-12	3.130112083507794e-10	1.0,0.552,0.585	0.0,0.0,0.0	0.712
974	"ENSG00000185624.16"	"P4HB"	chr17	-	81859178	81859387	81859180	81859387	81855141	81855279	974	5,3,33	3,2,13	4,3,20	0,0,9	151	149	0.197860988907	0.7671923444758423	0.622,0.597,0.715	1.0,1.0,0.687	-0.251
975	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81858934	81859387	81855452	81855586	975	2,9,1	0,0,0	0,7,9	2,0,0	298	149	0.218121987361	0.8177073127099874	1.0,1.0,1.0	0.0,1.0,1.0	0.333
977	"ENSG00000185624.16"	"P4HB"	chr17	-	81858494	81859387	81859180	81859387	81855452	81855586	977	9,20,3	3188,2380,4024	7,11,5	1197,2034,1665	298	149	1	1.0	0.001,0.004,0.0	0.003,0.003,0.001	-0.001
979	"ENSG00000185624.16"	"P4HB"	chr17	-	81858934	81859387	81859180	81859387	81855452	81855586	979	9,20,3	3188,2380,4024	9,11,5	1197,2034,1665	298	149	1	1.0	0.001,0.004,0.0	0.004,0.003,0.001	-0.001
980	"ENSG00000185624.16"	"P4HB"	chr17	-	81859178	81859387	81859180	81859387	81855452	81855586	980	0,0,2	3188,2380,4024	0,0,0	1197,2034,1665	151	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
981	"ENSG00000185624.16"	"P4HB"	chr17	-	81859766	81860524	81860326	81860524	81859180	81859387	981	0,3,2	2667,1978,3031	5,18,7	1043,1417,1409	298	149	1	1.0	0.0,0.001,0.0	0.002,0.006,0.002	-0.003
982	"ENSG00000185624.16"	"P4HB"	chr17	-	81859810	81860535	81860326	81860535	81859180	81859387	982	0,9,4	2667,1978,3031	4,16,8	1043,1417,1409	298	149	1	1.0	0.0,0.002,0.001	0.002,0.006,0.003	-0.003
983	"ENSG00000185624.16"	"P4HB"	chr17	-	81859884	81860523	81860326	81860523	81859180	81859387	983	0,10,0	2667,1978,3031	4,12,9	1043,1417,1409	298	149	1	1.0	0.0,0.003,0.0	0.002,0.004,0.003	-0.002
984	"ENSG00000185624.16"	"P4HB"	chr17	-	81860326	81860569	81860346	81860569	81859180	81859387	984	2887,2151,3412	4,8,0	1140,1552,1575	3,16,15	169	149	1	1.0	0.998,0.996,1.0	0.997,0.988,0.989	0.007
985	"ENSG00000214087.9"	"ARL16"	chr17	-	81682033	81683594	81683535	81683594	81681186	81681879	985	449,513,770	2,2,1	290,448,387	0,2,2	298	149	1	1.0	0.991,0.992,0.997	1.0,0.991,0.99	-0.0
986	"ENSG00000214087.9"	"ARL16"	chr17	-	81682442	81682675	81682490	81682675	81682033	81682149	986	12,13,26	4,8,32	7,1,6	4,3,4	197	149	0.784489069185	1.0	0.694,0.551,0.381	0.57,0.201,0.532	0.108
988	"ENSG00000185504.17"	"FAAP100"	chr17	-	81551731	81552052	81551927	81552052	81550247	81551203	988	74,74,81	21,46,37	22,27,43	18,20,42	298	149	0.00608918585723	0.06191461451721577	0.638,0.446,0.523	0.379,0.403,0.339	0.162
990	"ENSG00000141577.14"	"CEP131"	chr17	-	81198105	81198297	81198114	81198297	81197711	81197888	990	11,34,54	46,58,102	12,39,45	11,46,82	158	149	0.0805779276325	0.41093486026621295	0.184,0.356,0.333	0.507,0.444,0.341	-0.14
991	"ENSG00000130208.10"	"APOC1"	chr19	+	44916189	44916359	44916189	44916325	44919172	44919346	991	16,20,2	1164,1751,43	1,4,0	1221,1274,6	183	149	1	1.0	0.011,0.009,0.036	0.001,0.003,0.0	0.017
992	"ENSG00000108679.13"	"LGALS3BP"	chr17	-	78976994	78977214	78977139	78977214	78975964	78976156	992	7,7,47	434,146,3026	5,4,63	575,141,4799	294	149	1	1.0	0.008,0.024,0.008	0.004,0.014,0.007	0.005
996	"ENSG00000185339.10"	"TCN2"	chr22	+	30612872	30613042	30612872	30612961	30614348	30614501	996	90,354,54	2,13,1	44,77,65	2,2,1	230	149	0.327875514957	1.0	0.967,0.946,0.972	0.934,0.961,0.977	0.004
998	"ENSG00000185339.10"	"TCN2"	chr22	+	30617329	30617495	30617329	30617480	30622967	30623083	998	88,380,77	0,1,0	47,110,75	0,0,2	164	149	1	1.0	1.0,0.997,1.0	1.0,1.0,0.971	0.009
999	"ENSG00000185339.10"	"TCN2"	chr22	+	30617329	30617754	30617329	30617480	30622967	30623083	999	20,87,7	0,1,0	7,26,16	0,0,2	298	149	1	1.0	1.0,0.978,1.0	1.0,1.0,0.8	0.059
1000	"ENSG00000185339.10"	"TCN2"	chr22	+	30617329	30618109	30617329	30617480	30622967	30623083	1000	20,85,7	0,1,0	7,26,16	0,0,2	298	149	1	1.0	1.0,0.977,1.0	1.0,1.0,0.8	0.059
1001	"ENSG00000185339.10"	"TCN2"	chr22	+	30617329	30617754	30617329	30617495	30622967	30623083	1001	0,7,0	68,300,70	0,1,1	40,85,60	298	149	1	1.0	0.0,0.012,0.0	0.0,0.006,0.008	-0.001
1002	"ENSG00000185339.10"	"TCN2"	chr22	+	30617329	30618109	30617329	30617495	30622967	30623083	1002	0,5,0	68,300,70	0,1,1	40,85,60	298	149	1	1.0	0.0,0.008,0.0	0.0,0.006,0.008	-0.002
1003	"ENSG00000185339.10"	"TCN2"	chr22	+	30617329	30618109	30617329	30617754	30622967	30623083	1003	0,7,0	0,2,0	0,3,0	0,0,0	298	149	1	1.0	NA,0.636,NA	NA,1.0,NA	-0.364
1006	"ENSG00000167895.16"	"TMC8"	chr17	+	78137234	78137358	78137234	78137323	78137716	78137814	1006	0,0,0	0,0,1	0,21,2	0,1,0	184	149	1	1.0	NA,NA,0.0	NA,0.944,1.0	-0.972
1008	"ENSG00000092931.12"	"MFSD11"	chr17	+	76737678	76738165	76737678	76737998	76738281	76738448	1008	11,12,38	0,2,0	18,7,29	0,2,2	298	149	0.232372311825	0.8530321025894723	1.0,0.75,1.0	1.0,0.636,0.879	0.078
1009	"ENSG00000092931.12"	"MFSD11"	chr17	+	76754046	76754204	76754046	76754087	76767385	76767451	1009	4,3,8	73,98,82	2,4,6	43,82,64	266	149	0.912165261165	1.0	0.03,0.017,0.052	0.025,0.027,0.05	-0.001
1010	"ENSG00000161547.17"	"SRSF2"	chr17	-	76736798	76737331	76736834	76737331	76736153	76736464	1010	1448,1616,975	0,2,0	340,325,345	2,0,0	185	149	1	1.0	1.0,0.998,1.0	0.993,1.0,1.0	0.002
1012	"ENSG00000092929.13"	"UNC13D"	chr17	-	75843483	75844371	75844220	75844371	75843158	75843266	1012	407,0,4	1,0,0	83,1,5	0,0,0	298	149	1	1.0	0.995,NA,1.0	1.0,1.0,1.0	-0.002
1013	"ENSG00000132470.14"	"ITGB4"	chr17	+	75740357	75740498	75740357	75740461	75740792	75740851	1013	2,0,0	385,0,0	0,0,0	260,0,33	186	149	1	1.0	0.004,NA,NA	0.0,NA,0.0	0.004
1014	"ENSG00000266714.11"	"MYO15B"	chr17	+	75624174	75624269	75624174	75624249	75624369	75624447	1014	73,6,2	0,0,0	217,8,1	2,0,0	169	149	1	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003
1015	"ENSG00000266714.11"	"MYO15B"	chr17	+	75624542	75624688	75624542	75624639	75624770	75624916	1015	0,0,1	77,2,0	2,0,4	203,13,5	198	149	0.639123820703	1.0	0.0,0.0,1.0	0.007,0.0,0.376	0.206
1017	"ENSG00000177728.17"	"TMEM94"	chr17	+	75491302	75491467	75491302	75491455	75491690	75491900	1017	64,63,22	124,90,62	37,78,63	95,221,168	161	149	0.0560261727672	0.31686774874736473	0.323,0.393,0.247	0.265,0.246,0.258	0.065
1018	"ENSG00000177728.17"	"TMEM94"	chr17	+	75491302	75491467	75491302	75491455	75492473	75492789	1018	2,0,4	16,0,0	0,2,1	0,3,0	161	149	1	1.0	0.104,NA,1.0	NA,0.382,1.0	-0.139
1019	"ENSG00000177728.17"	"TMEM94"	chr17	+	75491690	75491900	75491690	75491852	75492473	75492789	1019	87,80,60	46,50,13	57,93,88	32,52,27	197	149	0.867060503081	1.0	0.589,0.548,0.777	0.574,0.575,0.711	0.018
1020	"ENSG00000177728.17"	"TMEM94"	chr17	+	75498911	75499118	75498911	75499082	75499261	75500090	1020	7,5,11	126,117,231	0,0,0	109,159,108	185	149	6.04812272e-05	0.0016272685738008233	0.043,0.033,0.037	0.0,0.0,0.0	0.038
1021	"ENSG00000125454.12"	"SLC25A19"	chr17	-	75288387	75288591	75288497	75288591	75286632	75286802	1021	48,35,14	8,0,4	6,16,8	2,2,2	259	149	0.766346103167	1.0	0.775,1.0,0.668	0.633,0.822,0.697	0.097
1022	"ENSG00000125454.12"	"SLC25A19"	chr17	-	75288387	75288591	75288501	75288591	75286632	75286802	1022	48,35,14	31,8,26	6,16,8	9,9,16	263	149	0.239603726756	0.8688459043431659	0.467,0.713,0.234	0.274,0.502,0.221	0.139
1023	"ENSG00000125454.12"	"SLC25A19"	chr17	-	75288497	75288591	75288501	75288591	75286632	75286802	1023	8,0,4	31,8,26	2,2,2	9,9,16	153	149	0.558109183056	1.0	0.201,0.0,0.13	0.178,0.178,0.109	-0.045
1024	"ENSG00000125458.7"	"NT5C"	chr17	-	75130964	75131105	75131044	75131105	75130752	75130867	1024	302,170,280	797,500,441	438,314,254	455,317,257	229	149	5.37850874949e-11	9.503970325450166e-09	0.198,0.181,0.292	0.385,0.392,0.391	-0.166
1025	"ENSG00000125458.7"	"NT5C"	chr17	-	75130964	75131281	75131180	75131281	75130752	75130867	1025	214,119,190	14,9,40	292,195,155	16,12,12	298	149	0.0246248162353	0.17522945405968005	0.884,0.869,0.704	0.901,0.89,0.866	-0.067
1026	"ENSG00000125458.7"	"NT5C"	chr17	-	75131044	75131281	75131180	75131281	75130752	75130867	1026	859,558,491	14,9,40	532,370,282	16,12,12	285	149	0.867016077965	1.0	0.97,0.97,0.865	0.946,0.942,0.925	-0.003
1027	"ENSG00000167861.16"	"HID1"	chr17	-	74958326	74958763	74958672	74958763	74958140	74958219	1027	33,2,11	2,0,0	61,10,2	0,0,0	298	149	1	1.0	0.892,1.0,1.0	1.0,1.0,1.0	-0.036
1034	"ENSG00000070540.13"	"WIPI1"	chr17	-	68433463	68433575	68433467	68433575	68429995	68430160	1034	0,0,1	71,68,305	0,0,0	195,402,632	153	149	1	1.0	0.0,0.0,0.003	0.0,0.0,0.0	0.001
1035	"ENSG00000196704.14"	"AMZ2"	chr17	+	68250187	68250967	68250187	68250470	68251049	68251178	1035	762,534,643	0,10,2	494,715,491	8,15,15	298	149	2.02945342522e-05	0.0007057748135153383	1.0,0.964,0.994	0.969,0.96,0.942	0.029
1036	"ENSG00000198265.12"	"HELZ"	chr17	-	67128494	67128855	67128650	67128855	67123962	67124014	1036	0,0,0	32,66,12	0,1,2	21,24,40	298	149	1	1.0	0.0,0.0,0.0	0.0,0.02,0.024	-0.015
1038	"ENSG00000108370.17"	"RGS9"	chr17	+	65177731	65177803	65177731	65177794	65189285	65189315	1038	0,12,4	0,0,0	14,41,32	2,10,2	158	149	1	1.0	NA,1.0,1.0	0.868,0.795,0.938	0.133
1040	"ENSG00000291117.1"	"ENSG00000291117"	chr17	-	64787111	64787311	64787247	64787311	64786566	64786724	1040	0,5,2	18,22,7	0,15,8	18,29,21	285	149	0.0457429734618	0.27589122239578834	0.0,0.106,0.13	0.0,0.213,0.166	-0.048
1041	"ENSG00000258890.8"	"CEP95"	chr17	+	64530925	64531022	64530925	64531018	64531889	64532022	1041	23,48,8	45,157,38	38,31,47	109,172,111	153	149	0.708531199917	1.0	0.332,0.229,0.17	0.253,0.149,0.292	0.012
1042	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482974	1042	20,14,6	2,6,7	29,23,25	0,0,2	298	149	1.68209355411e-06	8.787466534105222e-05	0.833,0.538,0.3	1.0,1.0,0.862	-0.397
1043	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64482918	64482999	1043	31,19,12	86,133,97	36,35,37	55,76,31	298	149	2.1845538889e-07	1.5034329816450737e-05	0.153,0.067,0.058	0.247,0.187,0.374	-0.177
1044	"ENSG00000256525.8"	"POLG2"	chr17	-	64483963	64485868	64485727	64485868	64483389	64483506	1044	30,15,21	0,0,0	99,27,48	2,0,0	298	149	1	1.0	1.0,1.0,1.0	0.961,1.0,1.0	0.013
1046	"ENSG00000266173.7"	"STRADA"	chr17	-	63704340	63704582	63704431	63704582	63704004	63704047	1046	241,301,306	14,18,10	91,199,219	7,8,20	240	149	0.231097060582	0.8497821046597952	0.914,0.912,0.95	0.89,0.939,0.872	0.025
1048	"ENSG00000266173.7"	"STRADA"	chr17	-	63728333	63728413	63728357	63728413	63714005	63714108	1048	120,89,30	31,17,10	22,30,52	6,12,16	173	149	0.312861174405	1.0	0.769,0.818,0.721	0.759,0.683,0.737	0.043
1049	"ENSG00000266173.7"	"STRADA"	chr17	-	63728333	63728413	63728357	63728413	63726637	63726695	1049	48,66,34	4,11,5	19,55,45	1,14,2	173	149	0.907372771797	1.0	0.912,0.838,0.854	0.942,0.772,0.951	-0.02
1050	"ENSG00000266173.7"	"STRADA"	chr17	-	63741453	63741796	63741740	63741796	63728333	63728413	1050	4,2,1	80,95,31	2,4,6	23,66,64	298	149	0.0644866338476	0.3503018336304867	0.024,0.01,0.016	0.042,0.029,0.045	-0.022
1051	"ENSG00000100027.17"	"YPEL1"	chr22	-	21710486	21710908	21710627	21710908	21703838	21703882	1051	0,0,0	2,37,3	0,4,1	3,12,16	290	149	0.171658804255	0.697084013800739	0.0,0.0,0.0	0.0,0.146,0.031	-0.059
1053	"ENSG00000008283.16"	"CYB561"	chr17	-	63436006	63436152	63436053	63436152	63435687	63435791	1053	0,0,14	62,45,133	0,1,8	16,7,151	196	149	0.575425368355	1.0	0.0,0.0,0.074	0.0,0.098,0.039	-0.021
1056	"ENSG00000141376.24"	"BCAS3"	chr17	+	60887049	60887211	60887049	60887126	60889694	60889771	1056	26,60,0	4,13,0	4,14,0	0,9,0	234	149	1	1.0	0.805,0.746,NA	1.0,0.498,NA	0.027
1058	"ENSG00000170832.13"	"USP32"	chr17	-	60219627	60219787	60219669	60219787	60214619	60214774	1058	10,10,3	147,125,38	14,0,3	62,90,117	191	149	0.638477107547	1.0	0.05,0.059,0.058	0.15,0.0,0.02	-0.001
1061	"ENSG00000068097.16"	"HEATR6"	chr17	-	60067430	60067732	60067433	60067732	60066208	60066386	1061	4,3,0	51,34,13	0,2,0	15,45,35	152	149	0.0265571535251	0.18379253024813236	0.071,0.08,0.0	0.0,0.042,0.0	0.036
1063	"ENSG00000141367.13"	"CLTC"	chr17	+	59644275	59644495	59644275	59644483	59647397	59647666	1063	6,7,0	534,357,66	1,0,6	140,218,257	161	149	0.798214374015	1.0	0.01,0.018,0.0	0.007,0.0,0.021	-0.0
1069	"ENSG00000108846.16"	"ABCC3"	chr17	+	50658434	50658546	50658434	50658496	50659181	50659368	1069	12,0,6	25,0,22	18,0,3	84,0,21	199	149	1	1.0	0.264,NA,0.17	0.138,NA,0.097	0.1
1070	"ENSG00000108846.16"	"ABCC3"	chr17	+	50658434	50658546	50658434	50658496	50659236	50659368	1070	12,0,7	642,0,200	21,0,4	885,3,211	199	149	1	1.0	0.014,NA,0.026	0.017,0.0,0.014	0.01
1071	"ENSG00000108846.16"	"ABCC3"	chr17	+	50676277	50676588	50676277	50676453	50677743	50677943	1071	1544,1,333	20,0,3	2654,5,493	10,0,2	284	149	0.0129649781127	0.10822948975451609	0.976,1.0,0.983	0.993,1.0,0.992	-0.009
1072	"ENSG00000006282.22"	"SPATA20"	chr17	+	50547664	50547954	50547664	50547767	50548282	50548453	1072	55,1,2	294,104,227	105,11,0	378,254,465	298	149	0.883235578556	1.0	0.086,0.005,0.004	0.122,0.021,0.0	-0.016
1073	"ENSG00000006282.22"	"SPATA20"	chr17	+	50550997	50551222	50550997	50551190	50551510	50551679	1073	37,10,48	163,65,280	64,69,41	346,212,275	181	149	0.454096354421	1.0	0.157,0.112,0.124	0.132,0.211,0.109	-0.02
1074	"ENSG00000154920.15"	"EME1"	chr17	+	50375184	50375983	50375184	50375512	50376065	50376193	1074	130,138,135	0,2,4	9,8,14	0,2,0	298	149	0.688081281291	1.0	1.0,0.972,0.944	1.0,0.667,1.0	0.083
1083	"ENSG00000005884.18"	"ITGA3"	chr17	+	50074143	50074292	50074143	50074280	50074447	50074534	1083	5,0,4	1921,121,623	13,21,6	676,916,1150	161	149	0.242413425804	0.8756347944235093	0.002,0.0,0.006	0.017,0.021,0.005	-0.012
1084	"ENSG00000167085.14"	"PHB1"	chr17	-	49406758	49409158	49409041	49409158	49404071	49405204	1084	4375,3215,5707	1,0,0	1646,1629,1205	0,0,0	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
1085	"ENSG00000167085.14"	"PHB1"	chr17	-	49414739	49414858	49414834	49414858	49413176	49413291	1085	44,60,38	1312,878,1237	9,22,14	396,518,316	244	149	0.347630011688	1.0	0.02,0.04,0.018	0.014,0.025,0.026	0.004
1087	"ENSG00000108798.9"	"ABI3"	chr17	+	49216530	49216698	49216530	49216680	49217738	49217915	1087	0,57,0	0,4,0	0,132,0	0,2,0	167	149	1	1.0	NA,0.927,NA	NA,0.983,NA	-0.056
1089	"ENSG00000159210.10"	"SNF8"	chr17	-	48936130	48936242	48936169	48936242	48931642	48931717	1089	8,8,8	28,0,4	3,2,11	4,7,15	188	149	0.121808636403	0.5488524223313673	0.185,1.0,0.613	0.373,0.185,0.368	0.291
1090	"ENSG00000159210.10"	"SNF8"	chr17	-	48936130	48936242	48936169	48936242	48933204	48933346	1090	13,11,4	1318,705,1401	9,13,21	623,717,682	188	149	0.0263322844113	0.18313457480776585	0.008,0.012,0.002	0.011,0.014,0.024	-0.009
1091	"ENSG00000159202.18"	"UBE2Z"	chr17	+	48912833	48913021	48912833	48912965	48916075	48916187	1091	1403,793,483	2,2,1	481,639,922	0,0,2	205	149	1	1.0	0.998,0.997,0.997	1.0,1.0,0.997	-0.002
1092	"ENSG00000136436.15"	"CALCOCO2"	chr17	+	48848063	48848166	48848063	48848082	48848321	48848455	1092	607,196,475	0,0,0	648,369,1147	0,0,1	233	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
1094	"ENSG00000108439.11"	"PNPO"	chr17	+	47944615	47945612	47944615	47944715	47945860	47945989	1094	187,82,77	0,0,0	63,45,92	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.979	0.007
1098	"ENSG00000108433.17"	"GOSR2"	chr17	+	46923159	46923269	46923159	46923221	46929519	46929584	1098	28,32,16	263,208,355	2,16,22	88,186,262	197	149	0.233754002274	0.8561813259761412	0.075,0.104,0.033	0.017,0.061,0.06	0.025
1099	"ENSG00000108433.17"	"GOSR2"	chr17	+	46923159	46923387	46923159	46923221	46929519	46929584	1099	2,2,2	263,208,355	0,4,0	88,186,262	298	149	1	1.0	0.004,0.005,0.003	0.0,0.011,0.0	0.0
1100	"ENSG00000108433.17"	"GOSR2"	chr17	+	46923159	46923632	46923159	46923221	46929519	46929584	1100	2,2,2	263,208,355	0,4,0	88,186,262	298	149	1	1.0	0.004,0.005,0.003	0.0,0.011,0.0	0.0
1101	"ENSG00000108433.17"	"GOSR2"	chr17	+	46923159	46923387	46923159	46923269	46929519	46929584	1101	2,2,4	28,32,16	0,2,0	2,14,22	267	149	0.0385185975174	0.2454528173184807	0.038,0.034,0.122	0.0,0.074,0.0	0.04
1102	"ENSG00000108433.17"	"GOSR2"	chr17	+	46923159	46923632	46923159	46923269	46929519	46929584	1102	6,2,4	28,32,16	0,2,0	2,14,22	298	149	0.00515590994791	0.05451695772113354	0.097,0.03,0.111	0.0,0.067,0.0	0.057
1105	"ENSG00000186868.18"	"MAPT"	chr17	+	46014242	46014339	46014242	46014324	46018617	46018730	1105	0,1,0	23,5,6	0,0,0	51,21,31	164	149	1	1.0	0.0,0.154,0.0	0.0,0.0,0.0	0.051
1108	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45477899	45478147	45475099	45475726	1108	15,22,4	58,31,21	1,17,3	33,45,88	298	149	0.00146129420577	0.02059039120112987	0.115,0.262,0.087	0.015,0.159,0.017	0.091
1110	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477637	45478147	45477899	45478147	45475887	45476073	1110	10,21,2	0,2,2	0,14,3	2,2,3	298	149	0.0268221526442	0.18478739092495217	1.0,0.84,0.333	0.0,0.778,0.333	0.354
1112	"ENSG00000225190.12"	"PLEKHM1"	chr17	-	45477804	45478147	45477899	45478147	45475887	45476073	1112	10,17,1	0,2,2	0,10,3	2,2,3	244	149	0.0430822790273	0.2649783069430737	1.0,0.838,0.234	0.0,0.753,0.379	0.313
